id,mild_injuries,serious_injuries,victims,vehicles_involved,longitude,latitude,date
2017S003448,1,0,1,2,2.168214,41.412141,2017-04-18 01:00:00
2017S005985,1,0,1,1,2.171818,41.424015999999995,2017-07-10 09:00:00
2017S001121,1,0,1,1,2.179825,41.419990999999996,2017-02-10 13:00:00
2017S007618,1,0,1,1,2.176813,41.424848,2017-09-14 17:00:00
2017S000557,0,0,0,2,2.175059,41.421836,2017-01-20 20:00:00
2017S001399,1,0,1,3,2.1751549999999997,41.423268,2017-02-20 06:00:00
2017S009545,1,0,1,2,2.178544,41.422598,2017-11-17 09:00:00
2017S003255,3,0,3,2,2.1442900000000003,41.428936,2017-04-09 00:00:00
2017S008810,1,0,1,2,2.1617740000000003,41.440827,2017-10-24 18:00:00
2017S009555,1,0,1,3,2.165266,41.440905,2017-11-17 13:00:00
2017S000470,2,0,2,2,2.1657189999999997,41.440792,2017-01-17 21:00:00
2017S004875,1,0,1,2,2.170409,41.443195,2017-06-02 18:00:00
2017S007509,0,0,0,1,2.180786,41.466668,2017-09-09 19:00:00
2017S004110,1,0,1,1,2.17955,41.461933,2017-05-09 09:00:00
2017S000666,0,0,0,3,2.161837,41.440123,2017-01-25 15:00:00
2017S002242,2,0,2,2,2.172247,41.439617999999996,2017-03-20 19:00:00
2017S008724,1,0,1,2,2.1702369999999997,41.438646999999996,2017-10-21 23:00:00
2017S002016,1,0,1,1,2.1724669999999997,41.438654,2017-03-12 21:00:00
2017S003853,2,0,2,2,2.1744950000000003,41.437973,2017-05-01 00:00:00
2017S006182,1,0,1,1,2.176945,41.443795,2017-07-15 19:00:00
2017S002243,1,0,1,2,2.165475,41.439094,2017-03-20 19:00:00
2017S005391,1,0,1,2,2.166662,41.440628000000004,2017-06-20 07:00:00
2017S009221,1,0,1,2,2.1615439999999997,41.439925,2017-11-08 09:00:00
2017S006251,1,0,1,3,2.175039,41.444627000000004,2017-07-17 21:00:00
2017S001435,1,0,1,2,2.171877,41.437560999999995,2017-02-22 08:00:00
2017S005881,1,0,1,2,2.185943,41.44789,2017-07-06 01:00:00
2017S008100,4,0,4,2,2.188548,41.448795000000004,2017-09-30 21:00:00
2017S008994,2,0,2,3,2.170593,41.442921999999996,2017-10-31 10:00:00
2017S004987,1,0,1,2,2.18741,41.44683,2017-06-07 19:00:00
2017S007092,1,0,1,2,2.180643,41.447133,2017-08-20 13:00:00
2017S005153,1,0,1,1,2.1763,41.446855,2017-06-12 18:00:00
2017S009229,1,0,1,1,2.1885,41.449326,2017-11-08 07:00:00
2017S000241,1,0,1,2,2.18741,41.44683,2017-01-10 21:00:00
2017S002601,1,0,1,2,2.175896,41.444959000000004,2017-03-31 23:00:00
2017S003990,1,0,1,2,2.186818,41.443914,2017-05-05 14:00:00
2017S008588,1,0,1,2,2.185022,41.446842,2017-10-18 16:00:00
2017S002397,1,0,1,1,2.186203,41.442952000000005,2017-03-24 21:00:00
2017S009602,1,0,1,2,2.179592,41.446073999999996,2017-11-18 16:00:00
2017S007563,1,0,1,2,2.179592,41.446073999999996,2017-09-12 17:00:00
2017S004879,1,0,1,2,2.185996,41.442836,2017-06-02 22:00:00
2017S008192,0,0,0,2,2.185621,41.442541999999996,2017-10-04 19:00:00
2017S008370,1,0,1,2,2.166085,41.427811,2017-10-10 18:00:00
2017S007491,1,0,1,2,2.1831720000000003,41.440476000000004,2017-09-08 23:00:00
2017S003130,1,0,1,2,2.179434,41.445024,2017-04-05 07:00:00
2017S004981,2,0,2,2,2.180531,41.428765999999996,2017-06-07 18:00:00
2017S003259,2,0,2,2,2.183073,41.428754999999995,2017-04-09 09:00:00
2017S001586,2,0,2,2,2.18255,41.428657,2017-02-26 15:00:00
2017S005289,1,0,1,2,2.1806080000000003,41.432115,2017-06-16 18:00:00
2017S009040,1,0,1,3,2.174302,41.432717,2017-11-02 09:00:00
2017S007974,2,0,2,3,2.183647,41.42887,2017-09-27 12:00:00
2017S005591,1,0,1,2,2.18416,41.428658,2017-06-26 23:00:00
2017S000357,1,0,1,1,2.182472,41.428242,2017-01-14 13:00:00
2017S000686,1,0,1,2,2.174257,41.430032000000004,2017-01-26 10:00:00
2017S003175,1,0,1,1,2.177335,41.429491999999996,2017-04-03 09:00:00
2017S001285,1,0,1,2,2.176582,41.428286,2017-02-15 21:00:00
2017S004931,1,0,1,1,2.168079,41.431014000000005,2017-06-05 19:00:00
2017S007924,1,0,1,2,2.165978,41.435747,2017-09-25 09:00:00
2017S007914,5,0,5,5,2.1703349999999997,41.434866,2017-09-24 19:00:00
2017S008708,0,0,0,2,2.173467,41.436727000000005,2017-10-21 15:00:00
2017S004142,1,0,1,1,2.173365,41.433252,2017-05-09 21:00:00
2017S010327,1,0,1,1,2.17352,41.431391,2017-12-14 07:00:00
2017S004932,0,1,1,1,2.176966,41.438672,2017-06-05 20:00:00
2017S004303,1,0,1,2,2.183779,41.422346000000005,2017-05-15 08:00:00
2017S006393,1,0,1,1,2.186126,41.426241,2017-07-21 16:00:00
2017S005639,2,0,2,1,2.177797,41.427144,2017-06-28 16:00:00
2017S010585,1,0,1,2,2.177514,41.423817,2017-12-22 08:00:00
2017S008365,2,0,2,2,2.178619,41.422703000000006,2017-10-10 17:00:00
2017S000280,1,0,1,2,2.190876,41.42772,2017-01-12 08:00:00
2017S008280,1,0,1,2,2.1912220000000002,41.421349,2017-10-07 14:00:00
2017S008809,1,0,1,2,2.19108,41.419591,2017-10-24 19:00:00
2017S009207,1,0,1,2,2.191402,41.417911,2017-11-06 20:00:00
2017S003057,1,0,1,2,2.186927,41.422864000000004,2017-04-03 06:00:00
2017S005697,2,0,2,1,2.1906,41.428082,2017-06-30 13:00:00
2017S001861,0,0,0,1,2.189711,41.436009999999996,2017-03-07 06:00:00
2017S006176,1,0,1,1,2.191416,41.436040999999996,2017-07-15 16:00:00
2017S010034,1,0,1,2,2.195473,41.442264,2017-12-01 11:00:00
2017S008602,1,0,1,2,2.192127,41.435258000000005,2017-10-18 19:00:00
2017S005410,3,0,3,2,2.191064,41.441333,2017-06-20 16:00:00
2017S007084,0,0,0,1,2.191011,41.436446999999994,2017-08-19 21:00:00
2017S002173,1,0,1,2,2.1952979999999997,41.42973,2017-03-17 19:00:00
2017S001802,1,0,1,2,2.1952979999999997,41.42973,2017-03-04 22:00:00
2017S000918,1,0,1,2,2.18114,41.416295,2017-02-03 09:00:00
2017S000238,1,0,1,1,2.180391,41.416306,2017-01-10 18:00:00
2017S007248,1,0,1,2,2.18056,41.419697,2017-08-30 10:00:00
2017S009127,1,0,1,2,2.180974,41.421556,2017-11-04 19:00:00
2017S002275,1,0,1,2,2.184402,41.436613,2017-03-21 19:00:00
2017S007313,2,0,2,2,2.183502,41.432241999999995,2017-09-01 11:00:00
2017S004684,1,0,1,2,2.183461,41.430191,2017-05-27 11:00:00
2017S010581,1,0,1,2,2.183816,41.429709,2017-12-22 00:00:00
2017S007741,1,0,1,2,2.1847790000000002,41.43633,2017-09-19 09:00:00
2017S007450,0,1,1,2,2.184859,41.436616,2017-09-07 15:00:00
2017S003503,1,0,1,2,2.184414,41.437845,2017-04-19 18:00:00
2017S005537,1,0,1,3,2.184414,41.437845,2017-06-25 22:00:00
2017S003785,1,0,1,2,2.186269,41.439966,2017-04-28 13:00:00
2017S002405,3,0,3,2,2.1932810000000003,41.447326000000004,2017-03-25 08:00:00
2017S006810,1,0,1,2,2.1911099999999997,41.440634,2017-08-07 06:00:00
2017S007558,1,0,1,2,2.1883369999999998,41.444152,2017-09-12 16:00:00
2017S009366,1,0,1,2,2.188534,41.444581,2017-11-11 22:00:00
2017S003818,2,0,2,2,2.185396,41.439696999999995,2017-04-29 15:00:00
2017S006003,1,0,1,2,2.189811,41.447029,2017-07-10 16:00:00
2017S008422,2,0,2,2,2.188534,41.444581,2017-10-12 22:00:00
2017S007054,5,0,5,4,2.191783,41.445881,2017-08-18 02:00:00
2017S003778,1,0,1,2,2.1928360000000002,41.446071999999994,2017-04-28 07:00:00
2017S004604,0,0,0,1,2.191975,41.447098,2017-05-25 00:00:00
2017S008865,0,0,0,2,2.1935599999999997,41.449284000000006,2017-10-26 15:00:00
2017S003239,1,0,1,2,2.199927,41.448396,2017-04-07 21:00:00
2017S010686,2,0,2,2,2.195909,41.449373,2017-12-27 08:00:00
2017S001370,1,0,1,1,2.199758,41.441462,2017-02-18 15:00:00
2017S007431,2,0,2,3,2.1934259999999997,41.447055,2017-09-06 14:00:00
2017S009543,2,0,2,2,2.20493,41.444642,2017-11-17 09:00:00
2017S010612,1,0,1,1,2.199558,41.447235,2017-12-23 12:00:00
2017S010361,1,0,1,2,2.20493,41.444642,2017-12-15 09:00:00
2017S007510,4,0,4,2,2.20493,41.444642,2017-09-09 18:00:00
2017S001213,2,0,2,1,2.194617,41.436665999999995,2017-02-13 20:00:00
2017S000700,3,0,3,3,2.1935599999999997,41.449284000000006,2017-01-26 19:00:00
2017S000742,1,0,1,2,2.1934259999999997,41.447055,2017-01-28 09:00:00
2017S004547,1,0,1,1,2.202803,41.44314,2017-05-23 09:00:00
2017S005838,1,0,1,2,2.189882,41.448097,2017-07-05 08:00:00
2017S004146,1,0,1,2,2.18578,41.42525,2017-05-09 22:00:00
2017S001523,0,0,0,1,2.189299,41.431321999999994,2017-02-24 10:00:00
2017S001931,1,0,1,1,2.183461,41.430191,2017-03-09 13:00:00
2017S010286,1,0,1,1,2.2043470000000003,41.436116999999996,2017-12-12 15:00:00
2017S008171,1,0,1,2,2.204805,41.430279,2017-10-04 08:00:00
2017S000489,2,0,2,2,2.207063,41.433018,2017-01-18 16:00:00
2017S006053,2,0,2,2,2.205506,41.443327000000004,2017-07-12 08:00:00
2017S010529,0,1,1,1,2.207218,41.441518,2017-12-20 12:00:00
2017S000877,2,0,2,2,2.205163,41.444756,2017-02-01 20:00:00
2017S007521,1,0,1,2,2.206013,41.443445000000004,2017-09-10 13:00:00
2017S003644,2,0,2,4,2.2038279999999997,41.445821,2017-04-24 12:00:00
2017S005768,1,0,1,2,2.209491,41.436305,2017-07-03 11:00:00
2017S006958,1,0,1,1,2.2069520000000002,41.441739,2017-08-13 14:00:00
2017S010374,1,0,1,2,2.205163,41.444756,2017-12-15 17:00:00
2017S004846,1,0,1,1,2.183364,41.439463,2017-06-02 07:00:00
2017S005074,1,0,1,1,2.183364,41.439463,2017-06-09 17:00:00
2017S005115,1,0,1,2,2.168929,41.362194,2017-06-11 19:00:00
2017S000467,1,0,1,4,2.151883,41.328179,2017-01-17 15:00:00
2017S000789,1,0,1,1,2.129612,41.336163,2017-01-30 09:00:00
2017S004947,1,0,1,2,2.185178,41.415738,2017-06-06 13:00:00
2017S007294,1,0,1,2,2.184414,41.417157,2017-08-31 15:00:00
2017S008278,2,0,2,2,2.1798509999999998,41.413802000000004,2017-10-07 12:00:00
2017S004521,0,0,0,2,2.176478,41.412662,2017-05-22 12:00:00
2017S002540,2,0,2,2,2.1777189999999997,41.410323,2017-03-30 11:00:00
2017S008462,1,0,1,2,2.178312,41.410636,2017-10-14 13:00:00
2017S008251,2,1,3,2,2.178314,41.410784,2017-10-06 14:00:00
2017S004180,1,0,1,2,2.1777189999999997,41.410323,2017-05-11 09:00:00
2017S007189,2,0,2,3,2.177975,41.413409,2017-08-26 17:00:00
2017S010649,1,0,1,2,2.1796919999999997,41.410613,2017-12-24 19:00:00
2017S005428,1,0,1,2,2.180021,41.408583,2017-06-21 10:00:00
2017S000556,3,0,3,3,2.184113,41.406738,2017-01-20 20:00:00
2017S010434,1,0,1,2,2.186245,41.410057,2017-12-17 21:00:00
2017S008584,1,0,1,2,2.186855,41.408522999999995,2017-10-18 14:00:00
2017S006794,0,0,0,2,2.181237,41.413346999999995,2017-08-06 06:00:00
2017S007878,2,0,2,1,2.186855,41.408522999999995,2017-09-23 07:00:00
2017S006837,1,0,1,2,2.1847830000000004,41.406581,2017-08-08 13:00:00
2017S006347,1,0,1,2,2.18452,41.406912,2017-07-20 13:00:00
2017S006742,1,0,1,2,2.188084,41.404624,2017-08-03 21:00:00
2017S006731,1,0,1,2,2.185863,41.402617,2017-08-03 18:00:00
2017S000655,1,0,1,2,2.1871720000000003,41.407432,2017-01-25 10:00:00
2017S006130,1,0,1,1,2.1981900000000003,41.411891,2017-07-14 01:00:00
2017S005157,1,0,1,2,2.1981900000000003,41.411891,2017-06-12 21:00:00
2017S007694,1,0,1,2,2.197293,41.412396,2017-09-17 13:00:00
2017S010616,1,0,1,2,2.184593,41.407213,2017-12-23 11:00:00
2017S000074,1,0,1,1,2.199239,41.419635,2017-01-04 14:00:00
2017S008434,2,0,2,2,2.193542,41.413696,2017-10-13 12:00:00
2017S005688,0,1,1,2,2.193566,41.415402,2017-06-30 08:00:00
2017S009371,1,0,1,2,2.185657,41.406065000000005,2017-11-12 09:00:00
2017S001424,1,0,1,2,2.197555,41.416965999999995,2017-02-21 06:00:00
2017S000117,1,0,1,2,2.1981439999999997,41.417153000000006,2017-01-05 15:00:00
2017S004683,5,0,5,2,2.1981439999999997,41.417153000000006,2017-05-27 10:00:00
2017S004465,1,0,1,2,2.186892,41.413523,2017-05-20 10:00:00
2017S005064,2,0,2,2,2.186561,41.410699,2017-06-08 20:00:00
2017S001501,0,0,0,1,2.192518,41.413191999999995,2017-02-23 12:00:00
2017S008169,1,0,1,3,2.1933130000000003,41.412296999999995,2017-10-04 08:00:00
2017S009615,2,0,2,2,2.192552,41.407639,2017-11-19 14:00:00
2017S001696,1,0,1,2,2.186877,41.410354,2017-03-01 16:00:00
2017S008290,1,0,1,1,2.193542,41.413696,2017-10-07 22:00:00
2017S003799,0,0,0,1,2.194859,41.409289,2017-04-28 17:00:00
2017S004056,1,0,1,2,2.186892,41.413523,2017-05-08 09:00:00
2017S004724,4,0,4,2,2.187214,41.414733,2017-05-29 12:00:00
2017S006159,1,0,1,1,2.18689,41.415288000000004,2017-07-14 22:00:00
2017S010728,1,0,1,2,2.186875,41.412198,2017-12-28 17:00:00
2017S001041,1,0,1,2,2.184632,41.412063,2017-02-08 08:00:00
2017S010408,1,0,1,2,2.2175540000000002,41.412645,2017-12-16 17:00:00
2017S006703,3,0,3,2,2.206326,41.423276,2017-08-02 17:00:00
2017S001573,2,0,2,2,2.207331,41.423590000000004,2017-02-25 18:00:00
2017S004730,1,0,1,2,2.221273,41.413562,2017-05-29 17:00:00
2017S010528,2,0,2,2,2.221103,41.412796,2017-12-16 13:00:00
2017S003924,1,0,1,2,2.208224,41.424965,2017-05-03 17:00:00
2017S008827,1,0,1,2,2.208472,41.424616,2017-10-25 08:00:00
2017S009575,1,0,1,2,2.2003630000000003,41.418811,2017-11-17 23:00:00
2017S002073,1,0,1,2,2.202633,41.418803000000004,2017-03-15 07:00:00
2017S004339,1,0,1,1,2.203186,41.420652000000004,2017-05-16 09:00:00
2017S003256,3,0,3,2,2.201045,41.422694,2017-04-09 01:00:00
2017S010163,2,0,2,1,2.2043220000000003,41.417325,2017-12-05 20:00:00
2017S006564,2,0,2,2,2.2049090000000002,41.422204,2017-07-28 08:00:00
2017S001795,1,0,1,3,2.2025259999999998,41.415779,2017-03-04 19:00:00
2017S010091,1,0,1,2,2.202085,41.422909000000004,2017-12-03 10:00:00
2017S010657,2,0,2,2,2.207162,41.420491,2017-12-25 23:00:00
2017S007890,1,0,1,2,2.1997459999999998,41.424763,2017-09-23 20:00:00
2017S006800,0,0,0,1,2.2003630000000003,41.418811,2017-08-06 05:00:00
2017S006406,1,0,1,2,2.199547,41.418457000000004,2017-07-22 12:00:00
2017S003617,2,0,2,2,2.200429,41.425594,2017-04-22 20:00:00
2017S004828,1,0,1,2,2.200429,41.425594,2017-06-01 16:00:00
2017S000757,1,0,1,2,2.211446,41.413702,2017-01-28 19:00:00
2017S004815,1,0,1,3,2.207263,41.415287,2017-06-01 09:00:00
2017S006082,1,0,1,2,2.2164490000000003,41.411787,2017-07-12 21:00:00
2017S004549,1,0,1,2,2.208523,41.41264,2017-05-22 13:00:00
2017S007652,0,0,0,1,2.208398,41.419569,2017-09-15 22:00:00
2017S006654,1,0,1,2,2.216595,41.417875,2017-07-31 23:00:00
2017S003731,1,0,1,2,2.200423,41.393881,2017-04-27 04:00:00
2017S010700,2,0,2,2,2.200224,41.39968,2017-12-27 13:00:00
2017S006328,1,0,1,2,2.205132,41.396405,2017-07-20 08:00:00
2017S009453,1,0,1,3,2.204611,41.393827,2017-11-14 23:00:00
2017S004333,2,0,2,1,2.20623,41.397296000000004,2017-05-15 20:00:00
2017S005340,1,0,1,2,2.2022310000000003,41.394015,2017-06-18 19:00:00
2017S003996,1,0,1,2,2.20633,41.416349,2017-05-05 21:00:00
2017S000586,4,0,4,4,2.198342,41.410089,2017-01-22 06:00:00
2017S006178,1,0,1,2,2.200672,41.406603000000004,2017-07-15 17:00:00
2017S005355,1,0,1,2,2.1960740000000003,41.408404,2017-06-19 11:00:00
2017S006858,1,0,1,2,2.197063,41.411044,2017-08-09 09:00:00
2017S010300,1,1,2,2,2.203718,41.410546000000004,2017-12-13 10:00:00
2017S010158,1,0,1,2,2.2006080000000003,41.410087,2017-12-05 18:00:00
2017S004592,1,0,1,2,2.208398,41.419569,2017-05-24 16:00:00
2017S002083,1,1,2,2,2.2006080000000003,41.410087,2017-03-15 10:00:00
2017S004207,2,0,2,1,2.201634,41.414446999999996,2017-05-11 22:00:00
2017S008289,1,0,1,2,2.19959,41.412096000000005,2017-10-07 19:00:00
2017S006616,2,0,2,1,2.201634,41.414446999999996,2017-07-30 11:00:00
2017S001636,0,1,1,2,2.205119,41.412945,2017-02-28 08:00:00
2017S006617,2,0,2,3,2.194155,41.409542,2017-07-30 12:00:00
2017S001690,2,0,2,1,2.1990830000000003,41.411029,2017-03-01 15:00:00
2017S010021,1,0,1,2,2.205253,41.411499,2017-12-01 08:00:00
2017S010754,1,0,1,2,2.1979349999999998,41.406852,2017-12-29 16:00:00
2017S000546,2,0,2,1,2.193796,41.406675,2017-01-20 13:00:00
2017S001115,1,0,1,1,2.200416,41.409797,2017-02-10 09:00:00
2017S001044,2,0,2,2,2.202379,41.407029,2017-02-08 08:00:00
2017S009779,1,0,1,2,2.205578,41.404614,2017-11-24 13:00:00
2017S009874,1,0,1,2,2.211964,41.411549,2017-11-27 17:00:00
2017S010532,1,0,1,2,2.205064,41.404996000000004,2017-12-20 13:00:00
2017S000439,1,0,1,2,2.206274,41.404097,2017-01-17 09:00:00
2017S003483,1,0,1,1,2.2107490000000003,41.40755,2017-04-19 11:00:00
2017S000567,0,0,0,4,2.202826,41.404978,2017-01-21 02:00:00
2017S003109,1,0,1,3,2.2018,41.392004,2017-04-04 12:00:00
2017S007429,1,0,1,2,2.201517,41.391675,2017-09-06 13:00:00
2017S005792,2,0,2,2,2.206529,41.395659,2017-07-04 10:00:00
2017S004450,2,0,2,2,2.206529,41.395659,2017-05-19 20:00:00
2017S008181,1,0,1,2,2.204611,41.393827,2017-10-04 14:00:00
2017S005540,1,0,1,2,2.202318,41.392396999999995,2017-06-26 08:00:00
2017S008983,1,0,1,2,2.202744,41.393066999999995,2017-10-30 15:00:00
2017S000038,1,0,1,2,2.20242,41.392322,2017-01-02 20:00:00
2017S008033,2,0,2,2,2.1868689999999997,41.393128999999995,2017-09-29 11:00:00
2017S009810,1,0,1,2,2.193849,41.403296000000005,2017-11-25 08:00:00
2017S005217,1,0,1,2,2.188882,41.393607,2017-06-14 18:00:00
2017S006831,1,0,1,5,2.188609,41.393817999999996,2017-08-07 20:00:00
2017S001688,1,0,1,2,2.189091,41.393131,2017-03-01 16:00:00
2017S002171,2,0,2,2,2.189091,41.393131,2017-03-17 21:00:00
2017S006043,1,0,1,2,2.189057,41.404687,2017-07-11 18:00:00
2017S006934,1,0,1,2,2.188136,41.399048,2017-08-12 10:00:00
2017S001242,1,0,1,2,2.187949,41.393957,2017-02-14 18:00:00
2017S000406,1,0,1,2,2.187949,41.393957,2017-01-16 11:00:00
2017S003965,1,0,1,2,2.192754,41.395653,2017-05-04 19:00:00
2017S010285,2,0,2,1,2.191494,41.394708,2017-12-12 13:00:00
2017S001674,1,0,1,2,2.1904150000000002,41.39739,2017-03-01 09:00:00
2017S000697,3,0,3,2,2.193871,41.396499,2017-01-26 16:00:00
2017S009477,1,0,1,2,2.190346,41.391861999999996,2017-11-15 14:00:00
2017S007892,1,0,1,2,2.186727,41.401282,2017-09-23 21:00:00
2017S008467,2,0,2,2,2.191388,41.393105,2017-10-14 18:00:00
2017S010213,1,0,1,2,2.1887630000000002,41.399365,2017-12-09 10:00:00
2017S008213,1,0,1,2,2.217209,41.407971,2017-10-05 11:00:00
2017S006027,1,0,1,1,2.214809,41.409366,2017-07-11 12:00:00
2017S010506,1,0,1,2,2.1903669999999997,41.404181,2017-12-19 17:00:00
2017S001887,2,0,2,3,2.206871,41.400403000000004,2017-03-08 06:00:00
2017S010398,3,0,3,2,2.189176,41.405096,2017-12-16 13:00:00
2017S009993,1,0,1,2,2.189057,41.404687,2017-11-30 14:00:00
2017S005886,1,0,1,2,2.196073,41.401593,2017-07-06 09:00:00
2017S006691,1,0,1,1,2.218332,41.406911,2017-08-02 14:00:00
2017S003851,0,0,0,2,2.218332,41.406911,2017-05-01 02:00:00
2017S010706,1,0,1,2,2.218332,41.406911,2017-12-27 19:00:00
2017S006784,1,0,1,2,2.189299,41.401576,2017-08-05 17:00:00
2017S005649,1,0,1,2,2.2018,41.392004,2017-06-28 22:00:00
2017S004052,1,0,1,2,2.1938,41.399848,2017-05-08 07:00:00
2017S008003,1,0,1,1,2.1926759999999996,41.400701,2017-09-28 12:00:00
2017S007601,0,0,0,1,2.2115110000000002,41.401814,2017-09-14 07:00:00
2017S006896,1,0,1,2,2.214286,41.402570000000004,2017-08-10 18:00:00
2017S003732,1,0,1,1,2.21088,41.400104,2017-04-27 06:00:00
2017S005791,1,0,1,2,2.21088,41.400104,2017-07-04 08:00:00
2017S004447,1,0,1,1,2.209813,41.402218,2017-05-19 20:00:00
2017S001430,1,0,1,2,2.221373,41.409658,2017-02-21 08:00:00
2017S002571,1,0,1,2,2.221373,41.409658,2017-03-31 09:00:00
2017S007162,0,0,0,1,2.189736,41.402815999999994,2017-08-24 16:00:00
2017S001418,0,0,0,1,2.218691,41.410158,2017-02-20 20:00:00
2017S001450,0,0,0,1,2.218691,41.410158,2017-02-21 17:00:00
2017S003830,0,0,0,2,2.188168,41.400724,2017-04-30 06:00:00
2017S004656,0,1,1,2,2.213302,41.405646000000004,2017-05-26 15:00:00
2017S005029,1,0,1,2,2.213302,41.405646000000004,2017-06-08 17:00:00
2017S009051,1,0,1,2,2.211419,41.406834,2017-11-02 16:00:00
2017S007985,1,0,1,1,2.191484,41.404688,2017-09-27 18:00:00
2017S006844,1,0,1,2,2.176656,41.374429,2017-08-08 15:00:00
2017S001027,1,0,1,2,2.1766900000000002,41.375019,2017-02-07 18:00:00
2017S000972,1,0,1,2,2.1772400000000003,41.374806,2017-02-05 14:00:00
2017S004542,1,0,1,1,2.1752540000000002,41.378682,2017-05-22 22:00:00
2017S008786,2,0,2,2,2.166051,41.376264,2017-10-24 10:00:00
2017S004551,1,0,1,1,2.1746779999999997,41.379498999999996,2017-05-23 09:00:00
2017S006850,1,0,1,2,2.167496,41.380132,2017-08-08 21:00:00
2017S009067,1,0,1,2,2.172052,41.376969,2017-11-02 23:00:00
2017S009433,1,0,1,1,2.1711009999999997,41.378209999999996,2017-11-14 10:00:00
2017S001594,1,0,1,2,2.168582,41.37587,2017-02-26 21:00:00
2017S007824,1,0,1,2,2.176656,41.374429,2017-09-21 15:00:00
2017S005914,2,0,2,2,2.197259,41.393964000000004,2017-07-07 07:00:00
2017S000320,1,0,1,3,2.198306,41.394738000000004,2017-01-13 11:00:00
2017S010154,4,0,4,2,2.200544,41.391186,2017-12-05 16:00:00
2017S005318,2,0,2,2,2.1961779999999997,41.387797,2017-06-17 16:00:00
2017S008871,2,0,2,2,2.197996,41.389281,2017-10-26 19:00:00
2017S004938,1,0,1,2,2.195442,41.387382,2017-06-06 06:00:00
2017S009837,0,0,0,2,2.204418,41.392782000000004,2017-11-26 07:00:00
2017S009974,1,0,1,2,2.1961779999999997,41.387797,2017-11-30 08:00:00
2017S004229,2,0,2,1,2.1961779999999997,41.387797,2017-05-12 12:00:00
2017S001646,1,0,1,3,2.200544,41.391186,2017-02-28 13:00:00
2017S004264,1,0,1,2,2.192597,41.3905,2017-05-13 18:00:00
2017S002180,1,0,1,2,2.197119,41.387502000000005,2017-03-18 05:00:00
2017S000229,2,0,2,2,2.177594,41.373868,2017-01-10 14:00:00
2017S001614,0,0,0,6,2.177594,41.373868,2017-02-27 14:00:00
2017S004693,3,0,3,2,2.180668,41.382363,2017-05-27 19:00:00
2017S005485,1,0,1,1,2.1795400000000003,41.383496,2017-06-22 18:00:00
2017S005942,1,0,1,2,2.1735759999999997,41.381095,2017-07-07 22:00:00
2017S000463,1,0,1,1,2.181336,41.380848,2017-01-17 17:00:00
2017S001669,2,0,2,2,2.1814810000000002,41.381021999999994,2017-03-01 07:00:00
2017S007198,2,0,2,1,2.1752990000000003,41.381147999999996,2017-08-27 14:00:00
2017S003998,1,0,1,1,2.178645,41.378175,2017-05-05 23:00:00
2017S007559,1,0,1,1,2.1722,41.386084000000004,2017-09-12 15:00:00
2017S007820,0,0,0,1,2.1778869999999997,41.382257,2017-09-21 11:00:00
2017S007819,0,0,0,1,2.177686,41.382195,2017-09-21 11:00:00
2017S009214,1,0,1,2,2.179648,41.379273,2017-11-07 17:00:00
2017S005313,2,0,2,2,2.1777919999999997,41.376573,2017-06-17 17:00:00
2017S003521,0,0,0,1,2.176835,41.375294,2017-04-20 11:00:00
2017S006359,1,0,1,2,2.1766900000000002,41.375019,2017-07-20 22:00:00
2017S007021,1,0,1,1,2.170434,41.385408,2017-08-16 18:00:00
2017S001048,1,0,1,2,2.1780209999999998,41.376113000000004,2017-02-08 12:00:00
2017S000413,1,0,1,2,2.1819740000000003,41.381015999999995,2017-01-16 15:00:00
2017S001960,1,0,1,2,2.180011,41.381099,2017-03-10 07:00:00
2017S008374,2,0,2,1,2.180549,41.378735999999996,2017-10-11 03:00:00
2017S005121,0,0,0,1,2.180549,41.378735999999996,2017-06-12 03:00:00
2017S007467,2,0,2,1,2.180549,41.378735999999996,2017-09-08 02:00:00
2017S007868,2,0,2,2,2.18025,41.379377000000005,2017-09-22 18:00:00
2017S005367,1,0,1,2,2.1639,41.383254,2017-06-19 13:00:00
2017S007566,1,0,1,1,2.176534,41.382283,2017-09-12 19:00:00
2017S001955,0,0,0,1,2.176844,41.382441,2017-03-09 17:00:00
2017S006335,1,0,1,2,2.167707,41.385668,2017-07-20 11:00:00
2017S010530,3,0,3,3,2.181685,41.381741,2017-12-20 09:00:00
2017S010228,1,0,1,1,2.171227,41.383721,2017-12-10 11:00:00
2017S006607,1,0,1,2,2.169149,41.385422,2017-07-29 19:00:00
2017S008536,2,0,2,3,2.168874,41.385705,2017-10-17 14:00:00
2017S003616,0,0,0,1,2.171227,41.383721,2017-04-22 21:00:00
2017S003122,1,0,1,2,2.170839,41.383983,2017-04-04 20:00:00
2017S005948,1,0,1,1,2.171718,41.383015,2017-07-08 04:00:00
2017S006787,1,0,1,1,2.169641,41.381877,2017-08-05 20:00:00
2017S004726,0,0,0,1,2.176844,41.382441,2017-05-29 13:00:00
2017S005594,1,0,1,1,2.165822,41.384444,2017-06-27 10:00:00
2017S000006,1,0,1,1,2.1651990000000003,41.385158000000004,2017-01-01 11:00:00
2017S004226,0,0,0,2,2.169261,41.380756,2017-05-12 14:00:00
2017S008448,0,0,0,2,2.184349,41.382816999999996,2017-10-13 19:00:00
2017S007811,1,0,1,3,2.183824,41.389514,2017-09-21 09:00:00
